occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
"UI-2014SZ-TL039-PO03-TN002","Polyctenidae","Polyctenidae","9654","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Polyctenidae",,
"UI-2014SZ-TL039-PO03-TN003","Hebridae","Hebridae","4312","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Hebridae",,
"UI-2014SZ-TL039-PO03-TN004","Formicidae","Formicidae","4342","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",,
"UI-2014SZ-TL039-PO03-TN005","Formicidae","Formicidae","4342","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",,
"UI-2014SZ-TL039-PO03-TN006","Formicidae","Formicidae","4342","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",,
"UI-2014SZ-TL039-PO03-TN007","Geometridae","Geometridae","6950","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae",,
"UI-2014SZ-TL039-PO03-TN008","Pyralidae","Pyralidae","5336","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae",,
"UI-2014SZ-TL039-PO03-TN009","Geometridae","Geometridae","6950","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae",,
"UI-2014SZ-TL039-PO03-TN010","Tetrigidae","Tetrigidae","3040","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Orthoptera","Tetrigidae",,
"UI-2014SZ-TL039-PO03-TN011","Gryllidae","Gryllidae","5925","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae",,
"UI-2014SZ-TL039-PO03-TN012","Acrididae","Acrididae","9394","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae",,
"UI-2014SZ-TL039-PO04-TN001","Asilidae","Asilidae","7275","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Asilidae",,
"UI-2014SZ-TL039-PO04-TN002","Formicidae","Formicidae","4342","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",,
"UI-2014SZ-TL039-PO04-TN003","Formicidae","Formicidae","4342","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",,
"UI-2014SZ-TL039-PO04-TN004","Gryllidae","Gryllidae","5925","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae",,
"UI-2014SZ-TL039-PO05-TN001","Mylabridae","Mylabridae","6954516","EXACT","97","SYNONYM","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Meloidae",,
"UI-2014SZ-TL039-PO05-TN002","Trachypachidae","Trachypachidae","7859","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Coleoptera","Trachypachidae",,
"UI-2014SZ-TL039-PO05-TN003","Phylloxeridae","Phylloxeridae","7256","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Phylloxeridae",,
"UI-2014SZ-TL039-PO05-TN004","Aphididae","Aphididae","3042","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae",,
"UI-2014SZ-TL039-PO05-TN005","Schizopteridae","Schizopteridae","7897","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Schizopteridae",,
"UI-2014SZ-TL039-PO05-TN006","Tysophoridae","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UI-2014SZ-TL039-PO05-TN007","Fulgoroidea","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UI-2014SZ-TL039-PO05-TN008","Formicidae","Formicidae","4342","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",,
"UI-2014SZ-TL039-PO05-TN009","Geometridae","Geometridae","6950","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae",,
"UI-2014SZ-TL039-PO05-TN010","Oligonychinae","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UI-2014SZ-TL039-PO05-TN011","Gryllidae","Gryllidae","5925","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae",,
"UI-2014SZ-TL039-PO05-TN012","Tetrigidae","Tetrigidae","3040","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Orthoptera","Tetrigidae",,
"UI-2014SZ-TL039-PO06-TN001","Asilidae","Asilidae","7275","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Diptera","Asilidae",,
"UI-2014SZ-TL039-PO06-TN002","Aphididae","Aphididae","3042","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae",,
"UI-2014SZ-TL039-PO06-TN003","Aepophilidae","Aepophilidae","6099848","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Aepophilidae",,
"UI-2014SZ-TL039-PO06-TN004","Formicidae","Formicidae","4342","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",,
"UI-2014SZ-TL039-PO07-TN001","Aphididae","Aphididae","3042","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae",,
"UI-2014SZ-TL039-PO07-TN002","Polyctenidae","Polyctenidae","9654","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Hemiptera","Polyctenidae",,
"UI-2014SZ-TL039-PO07-TN003","Oligonychinae","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UI-2014SZ-TL039-PO07-TN004","Gryllidae","Gryllidae","5925","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae",,
"UI-2014WM-RL009-SC001-FN001","Heptageniidae","Heptageniidae","7873","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",,
"UI-2014WM-RL009-SC001-FN002","Brotia testudinaria","Brotia testudaria","8731031","FUZZY","95","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Pachychilidae","Brotia","Brotia testudaria"
"UI-2014WM-RL009-SC002-FN001","Heptageniidae","Heptageniidae","7873","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",,
"UI-2014WM-RL009-SC002-FN003","Brotia testudinaria","Brotia testudaria","8731031","FUZZY","95","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Pachychilidae","Brotia","Brotia testudaria"
"UI-2014WM-RL009-SC003-FN001","Heptageniidae","Heptageniidae","7873","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",,
"UI-2014WM-RL009-SC003-FN003","Brotia testudinaria","Brotia testudaria","8731031","FUZZY","95","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Pachychilidae","Brotia","Brotia testudaria"
"UI-2014WM-RL009-SC004-FN001","Heptageniidae","Heptageniidae","7873","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",,
"UI-2014WM-RL009-SC004-FN002","Brotia testudinaria","Brotia testudaria","8731031","FUZZY","95","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Pachychilidae","Brotia","Brotia testudaria"
"UI-2014WM-RL009-SC005-FN001","Heptageniidae","Heptageniidae","7873","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",,
"UI-2014WM-RL009-SC005-FN002","Libellulidae","Libellulidae","5936","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Odonata","Libellulidae",,
"UI-2014WM-RL009-SC005-FN004","Brotia testudinaria","Brotia testudaria","8731031","FUZZY","95","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Pachychilidae","Brotia","Brotia testudaria"
"UI-2014WM-RL009-SC006-FN001","Heptageniidae","Heptageniidae","7873","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",,
"UI-2014WM-RL009-SC006-FN002","Libellulidae","Libellulidae","5936","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Odonata","Libellulidae",,
"UI-2014WM-RL009-SC006-FN004","Brotia testudinaria","Brotia testudaria","8731031","FUZZY","95","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Pachychilidae","Brotia","Brotia testudaria"
"UI-2014WM-RL009-SC007-FN001","Heptageniidae","Heptageniidae","7873","EXACT","97","ACCEPTED","FAMILY","Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae",,
"UI-2014WM-RL009-SC007-FN002","Brotia testudinaria","Brotia testudaria","8731031","FUZZY","95","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Pachychilidae","Brotia","Brotia testudaria"
"UI-2014WM-RL009-SC007-FN003","Brotia testudinaria","Brotia testudaria","8731031","FUZZY","95","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Pachychilidae","Brotia","Brotia testudaria"
"UI-2014WM-RL010-GP001-EM021","Ficus","Ficus L.","2984588","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus",
"UI-2014WM-RL010-GP001-EM037","Dendrobiumathilingue","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UI-2015RA-TL045-ST01-EM012","Microlepiaeluncae","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UI-2016AV-RL018-PRS1SP1-MA002","Turritella terebra","Turritella terebra (Linnaeus, 1758)","5725604","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Turritellidae","Turritella","Turritella terebra"
"UI-2016AV-RL018-PRS1SP2-MA004","Turritella terebra","Turritella terebra (Linnaeus, 1758)","5725604","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Turritellidae","Turritella","Turritella terebra"
"UI-2016AV-RL018-PRS1SP3-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS1SP3-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS1SP4-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS1SP4-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS1SP5-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS1SP5-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS1SP6-MA001","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS2SP1-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS2SP1-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS2SP2-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS2SP2-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS2SP3-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS2SP3-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS2SP4-MA001","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS2SP5-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS2SP5-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS2SP6-MA001","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS3SP1-MA002","Turritella terebra","Turritella terebra (Linnaeus, 1758)","5725604","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Turritellidae","Turritella","Turritella terebra"
"UI-2016AV-RL018-PRS3SP2-MA003","Turritella terebra","Turritella terebra (Linnaeus, 1758)","5725604","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Turritellidae","Turritella","Turritella terebra"
"UI-2016AV-RL018-PRS3SP3-MA001","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS3SP4-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS3SP4-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS3SP5-MA001","Terebralia sulcata","Terebralia sulcata (Born, 1778)","9767010","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Terebralia","Terebralia sulcata"
"UI-2016AV-RL018-PRS3SP5-MA002","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016AV-RL018-PRS3SP6-MA001","Telescopium telescopium","Telescopium telescopium (Linnaeus, 1758)","4363042","EXACT","100","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda",,"Potamididae","Telescopium","Telescopium telescopium"
"UI-2016MR-RL019-S002-VE007","Atractosteusatula","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"UI-2016NA-TL046-ST03-EM018","Natahaebehatulata","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UI-2016NA-TL046-ST03-EM020","Lagerstroemiaeciosa","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UI-2016NA-TL046-ST03-EM028","Ficus variegata","Ficus variegata Blume","3234563","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus variegata"
"UNIPA-2005EP-AU007-07-EM018","Eugenia","Eugenia Mich. ex L.","3177662","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","Eugenia",
"UNIPA-2005EP-AU007-07-EM030","Mallotus","Mallotus Lour.","3062330","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Mallotus",
"UNIPA-2005EP-AU007-07-EM046","Eugenia malaccensis","Eugenia Mich. ex L.","3177662","HIGHERRANK","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","Eugenia",
"UNIPA-2005EP-AU007-07-EM047","Canarium","Canarium L.","3190431","EXACT","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","Canarium",
"UNIPA-2005EP-AU007-07-EM054","Cucurbita","Cucurbita L.","2874506","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita",
"UNIPA-2005EP-AU007-07-EM068","Alpinia","Alpinia L.","7906850","EXACT","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","Alpinia",
"UNIPA-2006LS-AU008-08-EM003","Callophyllum","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UNIPA-2006LS-AU008-08-EM015","Canarium","Canarium L.","3190431","EXACT","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","Canarium",
"UNIPA-2012ON-AU006-06-EM001","Colocasia","Colocasia Schott","5330758","EXACT","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Colocasia",
"UNIPA-2013JK-AU001-01-EM019","Palmeria","Palmeria F.Muell.","3234654","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Laurales","Monimiaceae","Palmeria",
"UNIPA-2013JK-AU001-01-EM021","Rhaphidophora","Rhaphidophora Hassk.","2866130","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Rhaphidophora",
"UNIPA-2016KM-AU009-09-EM004","Colocasia","Colocasia Schott","5330758","EXACT","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Colocasia",
"UNIPA-2016KM-AU009-09-EM011","Orthosiphonicatus","Plantae","6","HIGHERRANK","99","ACCEPTED","KINGDOM","Plantae",,,,,,
"UNIPA-2016RM-AU010-10-EM007","Calamus","Calamus L.","8494406","EXACT","96","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","Calamus",
"USU-2011EN-RS011-ST001-MA016","Nitzschia","Nitzschia Baer, 1826","3268643","EXACT","95","ACCEPTED","GENUS","Animalia","Platyhelminthes","Monogenea","Capsalidea","Capsalidae","Nitzschia",
"USU-2011EN-RS011-ST001-MA020","Dytilum","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"USU-2011EN-RS011-ST001-MA037","Dermatophyton","Dermatophyton Dold","8168641","EXACT","88","DOUBTFUL","GENUS","Fungi",,,,,"Dermatophyton",
"USU-2011EN-RS011-ST001-MA039","Microspora","Microspora Velen.","6284921","EXACT","91","ACCEPTED","GENUS","Fungi","Ascomycota","Leotiomycetes","Helotiales",,"Microspora",
"USU-2011EN-RS011-ST001-MA042","Geminella","Geminella Billard, 1925","2268829","EXACT","95","ACCEPTED","GENUS","Animalia","Cnidaria","Hydrozoa","Leptothecata","Sertulariidae","Geminella",
"USU-2011EN-RS011-ST001-MA046","Uronema","Uronema Dujardin, 1841","2639782","EXACT","91","ACCEPTED","GENUS","Chromista","Ciliophora","Oligohymenophorea","Hymenostomatida","Uronematidae","Uronema",
"USU-2011EN-RS011-ST001-MA048","Volvox","Volvox Linnaeus, 1758","7637633","EXACT","96","ACCEPTED","GENUS","Animalia",,,,,"Volvox",
"USU-2011EN-RS011-ST001-MA051","Pleurodiscus","Pleurodiscus Wenz, 1919","9410144","EXACT","96","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda","Stylommatophora","Pleurodiscidae","Pleurodiscus",
"USU-2011EN-RS011-ST001-MA052","Spyrogira","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"USU-2011EN-RS011-ST001-MA057","Cerataulina","Cerataulina Hendel, 1907","9589237","EXACT","95","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Diptera","Lauxaniidae","Cerataulina",
"USU-2011EN-RS011-ST001-MA060","Euglena","Euglena Ehrenberg, 1830","7446037","EXACT","96","ACCEPTED","GENUS","Animalia",,,,,"Euglena",
"USU-2011EN-RS011-ST001-MA065","Acanthocystis","Acanthocystis Bather, 1889","3249442","EXACT","94","DOUBTFUL","GENUS","Animalia","Echinodermata",,,,"Acanthocystis",
"USU-2011EN-RS011-ST002-MA016","Nitzschia","Nitzschia Baer, 1826","3268643","EXACT","95","ACCEPTED","GENUS","Animalia","Platyhelminthes","Monogenea","Capsalidea","Capsalidae","Nitzschia",
"USU-2011EN-RS011-ST002-MA020","Dytilum","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"USU-2011EN-RS011-ST002-MA037","Dermatophyton","Dermatophyton Dold","8168641","EXACT","88","DOUBTFUL","GENUS","Fungi",,,,,"Dermatophyton",
"USU-2011EN-RS011-ST002-MA039","Microspora","Microspora Velen.","6284921","EXACT","91","ACCEPTED","GENUS","Fungi","Ascomycota","Leotiomycetes","Helotiales",,"Microspora",
"USU-2011EN-RS011-ST002-MA042","Geminella","Geminella Billard, 1925","2268829","EXACT","95","ACCEPTED","GENUS","Animalia","Cnidaria","Hydrozoa","Leptothecata","Sertulariidae","Geminella",
"USU-2011EN-RS011-ST002-MA046","Uronema","Uronema Dujardin, 1841","2639782","EXACT","91","ACCEPTED","GENUS","Chromista","Ciliophora","Oligohymenophorea","Hymenostomatida","Uronematidae","Uronema",
"USU-2011EN-RS011-ST002-MA048","Volvox","Volvox Linnaeus, 1758","7637633","EXACT","96","ACCEPTED","GENUS","Animalia",,,,,"Volvox",
"USU-2011EN-RS011-ST002-MA051","Pleurodiscus","Pleurodiscus Wenz, 1919","9410144","EXACT","96","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda","Stylommatophora","Pleurodiscidae","Pleurodiscus",
"USU-2011EN-RS011-ST002-MA052","Spyrogira","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"USU-2011EN-RS011-ST002-MA057","Cerataulina","Cerataulina Hendel, 1907","9589237","EXACT","95","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Diptera","Lauxaniidae","Cerataulina",
"USU-2011EN-RS011-ST002-MA060","Euglena","Euglena Ehrenberg, 1830","7446037","EXACT","96","ACCEPTED","GENUS","Animalia",,,,,"Euglena",
"USU-2011EN-RS011-ST002-MA065","Acanthocystis","Acanthocystis Bather, 1889","3249442","EXACT","94","DOUBTFUL","GENUS","Animalia","Echinodermata",,,,"Acanthocystis",
"USU-2011EN-RS011-ST003-MA016","Nitzschia","Nitzschia Baer, 1826","3268643","EXACT","95","ACCEPTED","GENUS","Animalia","Platyhelminthes","Monogenea","Capsalidea","Capsalidae","Nitzschia",
"USU-2011EN-RS011-ST003-MA020","Dytilum","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"USU-2011EN-RS011-ST003-MA037","Dermatophyton","Dermatophyton Dold","8168641","EXACT","88","DOUBTFUL","GENUS","Fungi",,,,,"Dermatophyton",
"USU-2011EN-RS011-ST003-MA039","Microspora","Microspora Velen.","6284921","EXACT","91","ACCEPTED","GENUS","Fungi","Ascomycota","Leotiomycetes","Helotiales",,"Microspora",
"USU-2011EN-RS011-ST003-MA042","Geminella","Geminella Billard, 1925","2268829","EXACT","95","ACCEPTED","GENUS","Animalia","Cnidaria","Hydrozoa","Leptothecata","Sertulariidae","Geminella",
"USU-2011EN-RS011-ST003-MA046","Uronema","Uronema Dujardin, 1841","2639782","EXACT","91","ACCEPTED","GENUS","Chromista","Ciliophora","Oligohymenophorea","Hymenostomatida","Uronematidae","Uronema",
"USU-2011EN-RS011-ST003-MA048","Volvox","Volvox Linnaeus, 1758","7637633","EXACT","96","ACCEPTED","GENUS","Animalia",,,,,"Volvox",
"USU-2011EN-RS011-ST003-MA051","Pleurodiscus","Pleurodiscus Wenz, 1919","9410144","EXACT","96","ACCEPTED","GENUS","Animalia","Mollusca","Gastropoda","Stylommatophora","Pleurodiscidae","Pleurodiscus",
"USU-2011EN-RS011-ST003-MA052","Spyrogira","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"USU-2011EN-RS011-ST003-MA057","Cerataulina","Cerataulina Hendel, 1907","9589237","EXACT","95","ACCEPTED","GENUS","Animalia","Arthropoda","Insecta","Diptera","Lauxaniidae","Cerataulina",
"USU-2011EN-RS011-ST003-MA060","Euglena","Euglena Ehrenberg, 1830","7446037","EXACT","96","ACCEPTED","GENUS","Animalia",,,,,"Euglena",
"USU-2011EN-RS011-ST003-MA065","Acanthocystis","Acanthocystis Bather, 1889","3249442","EXACT","94","DOUBTFUL","GENUS","Animalia","Echinodermata",,,,"Acanthocystis",
"USU-2011EN-RS011-ST004-MA016","Nitzschia","Nitzschia Baer, 1826","3268643","EXACT","95","ACCEPTED","GENUS","Animalia","Platyhelminthes","Monogenea","Capsalidea","Capsalidae","Nitzschia",
"USU-2011EN-RS011-ST004-MA020","Dytilum","Animalia","1","HIGHERRANK","99","ACCEPTED","KINGDOM","Animalia",,,,,,
"USU-2011EN-RS011-ST004-MA037","Dermatophyton","Dermatophyton Dold","8168641","EXACT","88","DOUBTFUL","GENUS","Fungi",,,,,"Dermatophyton",
"USU-2011EN-RS011-ST004-MA039","Microspora","Microspora Velen.","6284921","EXACT","91","ACCEPTED","GENUS","Fungi","Ascomycota","Leotiomycetes","Helotiales",,"Microspora",
