eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
USU-2011NE-RS010-ST001,USU-2011NE-RS010-ST001-TN001,HumanObservation,2010-09/10,animalia,Fridericia,genus,,3.042,99.2124,WGS84,ID,,,,absent,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST001,USU-2011NE-RS010-ST001-TN002,HumanObservation,2010-09/10,animalia,Megascolex,genus,,3.042,99.2124,WGS84,ID,2,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST001,USU-2011NE-RS010-ST001-TN003,HumanObservation,2010-09/10,animalia,Pheretima Posthuma,species,,3.042,99.2124,WGS84,ID,3,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST001,USU-2011NE-RS010-ST001-TN004,HumanObservation,2010-09/10,animalia,Pontoscolex corethrurus,species,,3.042,99.2124,WGS84,ID,1,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST002,USU-2011NE-RS010-ST002-TN001,HumanObservation,2010-09/10,animalia,Fridericia,genus,,3.0630444,99.234,WGS84,ID,,,,absent,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST002,USU-2011NE-RS010-ST002-TN002,HumanObservation,2010-09/10,animalia,Megascolex,genus,,3.0630444,99.234,WGS84,ID,1,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST002,USU-2011NE-RS010-ST002-TN003,HumanObservation,2010-09/10,animalia,Pheretima Posthuma,species,,3.0630444,99.234,WGS84,ID,3,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST002,USU-2011NE-RS010-ST002-TN004,HumanObservation,2010-09/10,animalia,Pontoscolex corethrurus,species,,3.0630444,99.234,WGS84,ID,2,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST003,USU-2011NE-RS010-ST003-TN001,HumanObservation,2010-09/10,animalia,Fridericia,genus,,3.0564,99.2196,WGS84,ID,4,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST003,USU-2011NE-RS010-ST003-TN002,HumanObservation,2010-09/10,animalia,Megascolex,genus,,3.0564,99.2196,WGS84,ID,1,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST003,USU-2011NE-RS010-ST003-TN003,HumanObservation,2010-09/10,animalia,Pheretima Posthuma,species,,3.0564,99.2196,WGS84,ID,2,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011NE-RS010-ST003,USU-2011NE-RS010-ST003-TN004,HumanObservation,2010-09/10,animalia,Pontoscolex corethrurus,species,,3.0564,99.2196,WGS84,ID,3,,,present,Dindal (1990)|Suin (1997)|Jhon (1998),
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA001,HumanObservation,2011-03/04,animalia,Cocconeis,genus,,3.3871944,99.4108611,WGS84,ID,,112.25,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA002,HumanObservation,2011-03/04,animalia,Achnanthes,genus,,3.3871944,99.4108611,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA003,HumanObservation,2011-03/04,animalia,Bidulphia,genus,,3.3871944,99.4108611,WGS84,ID,,255.1,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA004,HumanObservation,2011-03/04,animalia,Triceratium,genus,,3.3871944,99.4108611,WGS84,ID,,30.61,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA005,HumanObservation,2011-03/04,animalia,Chaetoceros,genus,,3.3871944,99.4108611,WGS84,ID,,1448.98,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA006,HumanObservation,2011-03/04,animalia,Coscinodiscus,genus,,3.3871944,99.4108611,WGS84,ID,,4091.84,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA007,HumanObservation,2011-03/04,animalia,Corethron,genus,,3.3871944,99.4108611,WGS84,ID,,20.41,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA008,HumanObservation,2011-03/04,animalia,Melosira,genus,,3.3871944,99.4108611,WGS84,ID,,1142.86,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA009,HumanObservation,2011-03/04,animalia,Cymbella,genus,,3.3871944,99.4108611,WGS84,ID,,81.64,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA010,HumanObservation,2011-03/04,animalia,Denticula,genus,,3.3871944,99.4108611,WGS84,ID,,81.63,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA011,HumanObservation,2011-03/04,animalia,Asterionella,genus,,3.3871944,99.4108611,WGS84,ID,,806.12,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA012,HumanObservation,2011-03/04,animalia,Diatoma,genus,,3.3871944,99.4108611,WGS84,ID,,122.45,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA013,HumanObservation,2011-03/04,animalia,Fragilaria,genus,,3.3871944,99.4108611,WGS84,ID,,142.86,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA014,HumanObservation,2011-03/04,animalia,Tabellaria,genus,,3.3871944,99.4108611,WGS84,ID,,428.57,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA015,HumanObservation,2011-03/04,animalia,Navicula,genus,,3.3871944,99.4108611,WGS84,ID,,142.86,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA016,HumanObservation,2011-03/04,animalia,Nitzschia,genus,,3.3871944,99.4108611,WGS84,ID,,71.43,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA017,HumanObservation,2011-03/04,animalia,Gyrosigma,genus,,3.3871944,99.4108611,WGS84,ID,,10.21,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA018,HumanObservation,2011-03/04,animalia,Pleurosigma,genus,,3.3871944,99.4108611,WGS84,ID,,153.06,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA019,HumanObservation,2011-03/04,animalia,Atheya,genus,,3.3871944,99.4108611,WGS84,ID,,81.63,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA020,HumanObservation,2011-03/04,animalia,Dytilum,genus,,3.3871944,99.4108611,WGS84,ID,,142.86,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA021,HumanObservation,2011-03/04,animalia,Guinardia,genus,,3.3871944,99.4108611,WGS84,ID,,765.31,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA022,HumanObservation,2011-03/04,animalia,Rhizosolenia,genus,,3.3871944,99.4108611,WGS84,ID,,142.86,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA023,HumanObservation,2011-03/04,animalia,Surirella,genus,,3.3871944,99.4108611,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA024,HumanObservation,2011-03/04,animalia,Skeletonema,genus,,3.3871944,99.4108611,WGS84,ID,,8816.33,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA025,HumanObservation,2011-03/04,animalia,Thalassiosira,genus,,3.3871944,99.4108611,WGS84,ID,,336.74,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA026,HumanObservation,2011-03/04,animalia,Thalassionema,genus,,3.3871944,99.4108611,WGS84,ID,,3122.45,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA027,HumanObservation,2011-03/04,animalia,Thalassiothrix,genus,,3.3871944,99.4108611,WGS84,ID,,887.76,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA028,HumanObservation,2011-03/04,animalia,Closteriopsis,genus,,3.3871944,99.4108611,WGS84,ID,,520.41,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA029,HumanObservation,2011-03/04,animalia,Dactylococcus,genus,,3.3871944,99.4108611,WGS84,ID,,10.21,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA030,HumanObservation,2011-03/04,animalia,Rhizoclonium,genus,,3.3871944,99.4108611,WGS84,ID,,336.74,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA031,HumanObservation,2011-03/04,animalia,Goniochloris,genus,,3.3871944,99.4108611,WGS84,ID,,51.02,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA032,HumanObservation,2011-03/04,animalia,Trachychloron,genus,,3.3871944,99.4108611,WGS84,ID,,132.66,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA033,HumanObservation,2011-03/04,animalia,Uroglenopsis,genus,,3.3871944,99.4108611,WGS84,ID,,234.7,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA034,HumanObservation,2011-03/04,animalia,Elakatothrix,genus,,3.3871944,99.4108611,WGS84,ID,,214.29,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA035,HumanObservation,2011-03/04,animalia,Pediastrum,genus,,3.3871944,99.4108611,WGS84,ID,,61.23,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA036,HumanObservation,2011-03/04,animalia,Spaerocystis,genus,,3.3871944,99.4108611,WGS84,ID,,10.21,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA037,HumanObservation,2011-03/04,animalia,Dermathophyton,genus,,3.3871944,99.4108611,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA038,HumanObservation,2011-03/04,animalia,Cylindrocapsa,genus,,3.3871944,99.4108611,WGS84,ID,,20.41,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA039,HumanObservation,2011-03/04,animalia,Microspora,genus,,3.3871944,99.4108611,WGS84,ID,,,individu/liter,absent,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA040,HumanObservation,2011-03/04,animalia,Protococcus,genus,,3.3871944,99.4108611,WGS84,ID,,122.45,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA041,HumanObservation,2011-03/04,animalia,Binucelaria,genus,,3.3871944,99.4108611,WGS84,ID,,91.84,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
USU-2011EN-RS011-ST001,USU-2011EN-RS011-ST001-MA042,HumanObservation,2011-03/04,animalia,Geminella,genus,,3.3871944,99.4108611,WGS84,ID,,153.06,individu/liter,present,Edmonson (1963)|Bold and Wayne (1985)|Pennak (1989),fitoplankton
